Date,Open,High,Low,Adj Close,Volume
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,168.58973693847656,51218200
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,162.23403930664062,78961000
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,160.0130157470703,73314000
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,157.56394958496094,77906200
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,155.88824462890625,87991100
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,156.6219940185547,74229900
2022-09-02,159.75,160.36000061035156,154.97000122070312,154.4901885986328,76957800
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,153.22103881835938,73714800
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,154.638916015625,87449600
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,153.15164184570312,84923800
2022-09-09,155.47000122070312,157.82000732421875,154.75,156.03700256347656,68028800
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,162.04563903808594,104956000
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,152.53689575195312,122656600
2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,153.9944305419922,87965400
2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,151.079345703125,90481100
2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,149.42347717285156,162278800
2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,153.1714630126953,81474200
2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,155.57095336914062,107689800
2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,152.41790771484375,101696800
2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,151.44622802734375,86652500
2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,149.15576171875,96029900
2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,149.49290466308594,93339400
2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,150.4744873046875,84442700
2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,148.57077026367188,146691400
2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,141.27310180664062,128138200
2022-09-30,141.27999877929688,143.10000610351562,138.0,137.0293731689453,124925300
2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,141.24337768554688,114311700
2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,144.86244201660156,87830100
2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,145.159912109375,79471000
2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,144.1981201171875,68402200
2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,138.90335083007812,85925600
2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,139.2305450439453,74899000
2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,137.80274963378906,77033700
2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,137.16818237304688,70433700
2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,141.77879333496094,113224000
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,137.20785522460938,88598000
2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,141.20372009277344,85250900
2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,142.5323486328125,99136600
2022-10-19,141.69000244140625,144.9499969482422,141.5,142.6414337158203,61758300
2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,142.17539978027344,64522000
2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,146.02255249023438,86548600
2022-10-24,147.19000244140625,150.22999572753906,146.0,148.18406677246094,75981900
2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,151.0496063232422,74732300
2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,148.0849151611328,88194300
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,143.57345581054688,109180200
2022-10-28,148.1999969482422,157.5,147.82000732421875,154.42079162597656,164762400
2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,152.04112243652344,97943200
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,149.3739013671875,80379300
2022-11-02,148.9499969482422,152.1699981689453,145.0,143.801513671875,93604600
2022-11-03,142.05999755859375,142.8000030517578,138.75,137.70361328125,97918500
2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,137.4354705810547,140814800
2022-11-07,137.11000061035156,139.14999389648438,135.6699981689453,137.9717559814453,83374600
2022-11-08,140.41000366210938,141.42999267578125,137.49000549316406,138.54782104492188,89908500
2022-11-09,138.5,138.5500030517578,134.58999633789062,133.94940185546875,74917800
2022-11-10,141.24000549316406,146.8699951171875,139.5,145.8674774169922,118854000
2022-11-11,145.82000732421875,150.00999450683594,144.3699951171875,148.6781768798828,93979700
2022-11-14,148.97000122070312,150.27999877929688,147.42999267578125,147.26788330078125,73374100
2022-11-15,152.22000122070312,153.58999633789062,148.55999755859375,149.01585388183594,89868300
2022-11-16,149.1300048828125,149.8699951171875,147.2899932861328,147.77438354492188,64218300
2022-11-17,146.42999267578125,151.47999572753906,146.14999389648438,149.6912078857422,80389400
2022-11-18,152.30999755859375,152.6999969482422,149.97000122070312,150.25732421875,74829600
2022-11-21,150.16000366210938,150.3699951171875,147.72000122070312,146.9997100830078,58724100
2022-11-22,148.1300048828125,150.4199981689453,146.92999267578125,149.1549072265625,51804100
2022-11-23,149.4499969482422,151.8300018310547,149.33999633789062,150.03883361816406,58301400
2022-11-25,148.30999755859375,148.8800048828125,147.1199951171875,147.09902954101562,35195900
2022-11-28,145.13999938964844,146.63999938964844,143.3800048828125,143.23558044433594,69246000
2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,140.2064208984375,83763800
2022-11-30,141.39999389648438,148.72000122070312,140.5500030517578,147.01959228515625,111380900
2022-12-01,148.2100067138672,149.1300048828125,146.61000061035156,147.2976531982422,71250400
2022-12-02,145.9600067138672,148.0,145.64999389648438,146.80108642578125,65447400
2022-12-05,147.77000427246094,150.9199981689453,145.77000427246094,145.62916564941406,68826400
2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,141.9345245361328,64727200
2022-12-07,142.19000244140625,143.3699951171875,140.0,139.9779815673828,69721100
2022-12-08,142.36000061035156,143.52000427246094,141.10000610351562,141.67628479003906,62128300
2022-12-09,142.33999633789062,145.57000732421875,140.89999389648438,141.18966674804688,76097000
2022-12-12,142.6999969482422,144.5,141.05999755859375,143.50375366210938,70462700
2022-12-13,149.5,149.97000122070312,144.24000549316406,144.47705078125,93886200
2022-12-14,145.35000610351562,146.66000366210938,141.16000366210938,142.23248291015625,82291200
2022-12-15,141.11000061035156,141.8000030517578,136.02999877929688,135.56829833984375,98931900
2022-12-16,136.69000244140625,137.64999389648438,133.72999572753906,133.59185791015625,160156900
2022-12-19,135.11000061035156,135.1999969482422,131.32000732421875,131.46649169921875,79592600
2022-12-20,131.38999938964844,133.25,129.88999938964844,131.39695739746094,77432800
2022-12-21,132.97999572753906,136.80999755859375,132.75,134.5254364013672,85928000
2022-12-22,134.35000610351562,134.55999755859375,130.3000030517578,131.32742309570312,77852100
2022-12-23,130.9199981689453,132.4199981689453,129.63999938964844,130.95997619628906,63814900
2022-12-27,131.3800048828125,131.41000366210938,128.72000122070312,129.1424560546875,69007800
2022-12-28,129.6699981689453,131.02999877929688,125.87000274658203,125.17967987060547,85438400
2022-12-29,127.98999786376953,130.47999572753906,127.7300033569336,128.7252960205078,75703700
2022-12-30,128.41000366210938,129.9499969482422,127.43000030517578,129.0431365966797,77034200
2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,124.21630096435547,112117500
2023-01-04,126.88999938964844,128.66000366210938,125.08000183105469,125.49750518798828,89113600
2023-01-05,127.12999725341797,127.7699966430664,124.76000213623047,124.16664123535156,80962700
2023-01-06,126.01000213623047,130.2899932861328,124.88999938964844,128.73524475097656,87754700
2023-01-09,130.47000122070312,133.41000366210938,129.88999938964844,129.26162719726562,70790800
2023-01-10,130.25999450683594,131.25999450683594,128.1199951171875,129.837646484375,63896200
2023-01-11,131.25,133.50999450683594,130.4600067138672,132.57884216308594,69458900
2023-01-12,133.8800048828125,134.25999450683594,131.44000244140625,132.4993896484375,71379600
2023-01-13,132.02999877929688,134.9199981689453,131.66000366210938,133.8401641845703,57809700
2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.01210021972656,63646600
2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,134.28707885742188,69672800
2023-01-19,134.0800018310547,136.25,133.77000427246094,134.3466796875,58280400
2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,136.92893981933594,80223600
2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,140.14682006835938,81760300
2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,141.55711364746094,66435100
2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,140.89169311523438,65799300
2023-01-26,143.1699981689453,144.25,141.89999389648438,142.97738647460938,54105100
2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,144.9339141845703,70555800
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,142.02392578125,64015300
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,143.30511474609375,65874500
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,144.43731689453125,77663600
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,149.79055786132812,118339000
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,153.44541931152344,154357300
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,150.6943359375,69858300
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,153.5944061279297,83322600
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,150.88302612304688,64120100
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,149.84019470214844,56007100
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,150.20823669433594,57450700
2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.03317260742188,62199000
2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,152.3865966796875,61707600
2023-02-15,153.11000061035156,155.5,152.8800048828125,154.5052947998047,65573800
2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,152.89389038085938,68167900
2023-02-17,152.35000610351562,153.0,150.85000610351562,151.7400665283203,59144100
2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,147.691650390625,58867200
2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.119384765625,51011300
2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,148.6067657470703,48394200
2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,145.9310760498047,55469600
2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.1346435546875,44998500
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,146.62734985351562,50547000
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,144.5384979248047,55479000
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.1353302001953,52238100
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,150.22813415527344,70732300
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.01327514648438,87558000
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,150.79510498046875,56182000
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.05833435058594,47204800
2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,149.79046630859375,53833600
2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,147.71156311035156,68572400
2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,149.67111206054688,84457100
2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,151.7798309326172,73695900
2023-03-15,151.19000244140625,153.25,149.9199981689453,152.17771911621094,77167900
2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.0225372314453,76161100
2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,154.1770477294922,98944600
2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,156.56430053710938,73641400
2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,158.43431091308594,73938300
2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,156.9920196533203,75701800
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.08616638183594,67622100
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,159.39918518066406,59196500
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,157.43963623046875,52390300
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,156.81297302246094,45992200
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,159.9164276123047,51305700
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,161.4979705810547,49501700
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.02447509765625,68749800
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,165.28775024414062,56976200
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,164.75062561035156,46278300
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,162.8905487060547,51511700
2023-04-06,162.42999267578125,164.9600067138672,162.0,163.7857666015625,45390100
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,161.1697235107422,47716900
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,159.9462432861328,47644200
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,159.24998474121094,50133100
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,164.68099975585938,68445600
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,164.33285522460938,49386500
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,164.3527374267578,41516200
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,165.58616638183594,49923000
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,166.739990234375,47720200
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,165.76519775390625,52456400
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,164.14385986328125,58337300
2023-04-24,165.0,165.60000610351562,163.88999938964844,164.45220947265625,41949600
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,162.90049743652344,48714100
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,162.8905487060547,45498800
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,167.51585388183594,64902300
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,168.7790985107422,55209200
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,168.68959045410156,52472900
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,167.64515686035156,48425700
2023-05-03,169.5,170.9199981689453,167.16000366210938,166.56094360351562,65136000
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,164.90975952148438,81235400
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,172.6484832763672,113316400
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,172.57882690429688,55962800
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,170.85801696777344,45326900
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,172.63851928710938,53724500
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,172.82748413085938,49514700
2023-05-12,173.6199951171875,174.05999755859375,171.0,171.89120483398438,45497800
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,171.39317321777344,37266700
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,171.39317321777344,42110300
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.01072692871094,57951600
2023-05-18,173.0,175.24000549316406,172.5800018310547,174.36143493652344,65496700
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,174.4710235595703,55772400
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,173.5147705078125,43570900
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,170.88516235351562,50747300
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.1640625,45143500
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.30955505371094,56058300
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,174.7399444580078,54835000
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,176.60260009765625,55964400
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,176.5527801513672,99625300
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,179.38160705566406,68901800
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.23822021484375,61945900
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,178.87362670898438,121946500
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,178.5050811767578,64848400
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.1205596923828,61944600
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,179.8597412109375,50214900
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.24818420410156,48870700
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.0670623779297,54274900
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,182.5889434814453,54929100
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.2264404296875,57462900
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,185.2783203125,65433200
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.19261169433594,101235600
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,184.28225708007812,49799100
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.2364044189453,49515700
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,186.26443481445312,51245300
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,185.94569396972656,53079300
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,184.54122924804688,48088700
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,187.32025146484375,50730800
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,188.50558471679688,51216800
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,188.84425354003906,46347300
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.20703125,85069600
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,191.70297241210938,31458200
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,190.577392578125,46920300
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.05551147460938,45094300
2023-07-07,191.41000366210938,192.6699981689453,190.24000549316406,189.92994689941406,46778000
2023-07-10,189.25999450683594,189.99000549316406,187.0399932861328,187.86810302734375,59922200
2023-07-11,189.16000366210938,189.3000030517578,186.60000610351562,187.34019470214844,46638100
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.02354431152344,60750200
2023-07-13,190.5,191.19000244140625,189.77999877929688,189.79049682617188,41342300
2023-07-14,190.22999572753906,191.17999267578125,189.6300048828125,189.93992614746094,41573900
2023-07-17,191.89999389648438,194.32000732421875,191.80999755859375,193.22694396972656,50520200
2023-07-18,193.35000610351562,194.3300018310547,192.4199981689453,192.9679718017578,48353800
2023-07-19,193.10000610351562,198.22999572753906,192.64999389648438,194.33258056640625,80507300
2023-07-20,195.08999633789062,196.47000122070312,192.5,192.37033081054688,59581200
2023-07-21,194.10000610351562,194.97000122070312,191.22999572753906,191.18499755859375,71917800
2023-07-24,193.41000366210938,194.91000366210938,192.25,191.9918212890625,45377800
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,192.85838317871094,37283200
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,193.73492431640625,47471900
2023-07-27,196.02000427246094,197.1999969482422,192.5500030517578,192.45997619628906,47460200
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.05970764160156,48291400
2023-07-31,196.05999755859375,196.49000549316406,195.25999450683594,195.67726135253906,38824100
2023-08-01,196.24000549316406,196.72999572753906,195.27999877929688,194.840576171875,35175100
2023-08-02,195.0399932861328,195.17999267578125,191.85000610351562,191.82249450683594,50389300
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,190.41802978515625,61235200
2023-08-04,185.52000427246094,187.3800048828125,181.9199981689453,181.27415466308594,115799700
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.14649963378906,97576100
2023-08-08,179.69000244140625,180.27000427246094,177.5800018310547,179.09275817871094,67823000
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,177.48910522460938,60378500
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.26995849609375,54686900
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.3297882080078,51988100
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,178.99549865722656,43675600
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,176.9906768798828,43622600
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.1129608154297,46964900
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,173.54962158203125,66062900
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.03836059570312,61114200
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.3848419189453,46311900
2023-08-22,177.05999755859375,177.67999267578125,176.25,176.77125549316406,42084200
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,180.65118408203125,52722800
2023-08-24,180.6699981689453,181.10000610351562,176.00999450683594,175.9234619140625,54945800
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.14768981933594,51449600
2023-08-28,180.08999633789062,180.58999633789062,178.5500030517578,179.72360229492188,43820700
2023-08-29,179.6999969482422,184.89999389648438,179.5,183.64340209960938,53003900
2023-08-30,184.94000244140625,187.85000610351562,184.74000549316406,187.16427612304688,60813900
2023-08-31,187.83999633789062,189.1199951171875,187.47999572753906,187.38369750976562,60794500
2023-09-01,189.49000549316406,189.9199981689453,188.27999877929688,188.96958923339844,45732600
2023-09-05,188.27999877929688,189.97999572753906,187.61000061035156,189.20896911621094,45280000
2023-09-06,188.39999389648438,188.85000610351562,181.47000122070312,182.43653869628906,81755800
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.1003875732422,112488800
2023-09-08,178.35000610351562,180.24000549316406,177.7899932861328,177.71878051757812,65551300
2023-09-11,180.07000732421875,180.3000030517578,177.33999633789062,178.89573669433594,58953100
2023-09-12,179.49000549316406,180.1300048828125,174.82000732421875,175.8436737060547,90370200
2023-09-13,176.50999450683594,177.3000030517578,173.97999572753906,173.7590789794922,84267900
2023-09-14,174.0,176.10000610351562,173.5800018310547,175.2851104736328,60895800
2023-09-15,176.47999572753906,176.5,173.82000732421875,174.55699157714844,109205100
2023-09-18,176.47999572753906,179.3800048828125,176.1699981689453,177.50933837890625,67257600
2023-09-19,177.52000427246094,179.6300048828125,177.1300048828125,178.6064910888672,51826900
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.03575134277344,58436200
2023-09-21,174.5500030517578,176.3000030517578,173.86000061035156,173.4797821044922,63047900
2023-09-22,174.6699981689453,177.0800018310547,174.0500030517578,174.3375701904297,56725400
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,175.62423706054688,46172700
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.514892578125,64588900
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,169.9888458251953,66921800
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.24818420410156,56294400
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,170.766845703125,51814200
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.3002471923828,52164500
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,171.9537353515625,49594600
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.2104949951172,53020300
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.45726013183594,48527900
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.03057861328125,57224100
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.52670288085938,42390800
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,177.92825317382812,43698000
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.3345947265625,47551100
2023-10-12,180.07000732421875,182.33999633789062,179.0399932861328,180.24224853515625,56743100
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.38706970214844,51427100
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.25738525390625,52517000
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,176.6914520263672,57549400
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.3848419189453,54764400
2023-10-19,176.0399932861328,177.83999633789062,175.19000244140625,175.00584411621094,59302900
2023-10-20,175.30999755859375,175.4199981689453,172.63999938964844,172.43251037597656,64189300
2023-10-23,170.91000366210938,174.00999450683594,169.92999267578125,172.5522003173828,55980100
2023-10-24,173.0500030517578,173.6699981689453,171.4499969482422,172.99105834960938,43816600
2023-10-25,171.8800048828125,173.05999755859375,170.64999389648438,170.65711975097656,57157000
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.4580078125,70625300
2023-10-27,166.91000366210938,168.9600067138672,166.8300018310547,167.78456115722656,58499100
2023-10-30,169.02000427246094,171.1699981689453,168.8699951171875,169.8491973876953,51131000
2023-10-31,169.35000610351562,170.89999389648438,167.89999389648438,170.32797241210938,44846000
2023-11-01,171.0,174.22999572753906,170.1199951171875,173.51968383789062,56934900
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.11036682128906,77334800
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.19273376464844,79763700
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,178.7660675048828,63841300
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.349365234375,70530000
2023-11-08,182.35000610351562,183.4499969482422,181.58999633789062,182.41659545898438,49340300
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,181.93783569335938,53763500
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.16244506835938,66133400
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.5644989013672,43627500
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.2011260986328,60108400
2023-11-15,187.85000610351562,189.5,187.77999877929688,187.7703857421875,53790500
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.46824645996094,54412900
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.44825744628906,50922700
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.2060089111328,46505100
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.3970489501953,38134500
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.06619262695312,39617700
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.7279052734375,24048300
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.54812622070312,40552600
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.1573486328125,38415400
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.128662109375,43014200
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.70791625976562,48794400
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,190.9962921142578,45679300
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.18858337402344,43389500
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.1735076904297,66628400
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.07492065429688,41089700
2023-12-07,193.6300048828125,195.0,193.58999633789062,194.02243041992188,47477700
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.46058654785156,53377300
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,192.93380737304688,60943700
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.4618682861328,52696900
2023-12-13,195.08999633789062,198.0,194.85000610351562,197.7077178955078,70404200
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,197.85752868652344,66831600
2023-12-15,197.52999877929688,198.39999389648438,197.0,197.31822204589844,128256700
